date,pv
2019-11-22,102752.88
2019-11-25,102784.99
2019-11-26,103103.95
2019-11-27,103528.63
2019-11-29,103367.08
2019-12-02,102927.75
2019-12-03,102713.03
2019-12-04,103055.1
2019-12-05,103370.57
2019-12-06,104122.84
2019-12-09,103800.64
2019-12-10,103809.44
2019-12-11,104242.88
2019-12-12,104707.3
2019-12-13,104788.9
2019-12-16,104905.5
2019-12-17,104954.24
2019-12-18,104795.36
2019-12-19,105144.67
2019-12-20,104994.81
2019-12-23,104977.8
2019-12-24,105010.29
2019-12-26,105086.83
2019-12-27,105211.92
2019-12-30,105123.86
2019-12-31,105182.81
2020-01-02,105358.41
2020-01-03,105294.55
2020-01-06,105208.59
2020-01-07,105175.44
2020-01-08,105300.69
2020-01-09,105503.31
2020-01-10,105457.88
2020-01-13,105570.85
2020-01-14,105584.36
2020-01-15,105584.36
2020-01-16,105657.58
2020-01-17,105485.49
2020-01-21,105600.83
2020-01-22,105694.19
2020-01-23,106269.08
2020-01-24,106291.05
2020-01-27,105618.58
2020-01-28,105723.39
2020-01-29,105698.43
2020-01-30,106105.97
2020-01-31,103336.83
2020-02-03,103013.53
2020-02-04,105263.26
2020-02-05,106675.15
2020-02-06,106890.09
2020-02-07,106121.63
2020-02-10,106961.96
2020-02-11,106546.98
2020-02-12,107208.15
2020-02-13,107404.45
2020-02-14,107286.91
2020-02-18,107376.0
2020-02-19,107456.4
2020-02-20,107083.36
2020-02-21,106504.02
2020-02-24,103654.11
2020-02-25,99763.02
2020-02-26,100554.11
2020-02-27,95407.89
2020-02-28,92480.32
2020-03-02,98386.98
2020-03-03,94844.04
2020-03-04,98800.08
2020-03-05,95889.41
2020-03-06,93823.28
2020-03-09,86496.2
2020-03-10,91132.47
2020-03-11,86626.7
2020-03-12,79899.54
2020-03-13,84151.47
2020-03-16,81183.78
2020-03-17,82652.4
2020-03-18,82014.04
2020-03-19,83145.99
2020-03-20,82105.28
2020-03-23,81547.07
2020-03-24,83550.21
2020-03-25,83820.13
2020-03-26,84603.32
2020-03-27,83953.84
2020-03-30,84407.9
2020-03-31,84349.71
2020-04-01,83594.53
2020-04-02,83645.39
2020-04-03,83498.28
2020-04-06,84045.41
2020-04-07,84111.61
2020-04-08,84209.72
2020-04-09,84207.99
2020-04-13,84223.41
2020-04-14,84443.48
2020-04-15,84368.33
2020-04-16,84368.33
2020-04-17,84368.33
2020-04-20,84368.33
2020-04-21,84368.33
2020-04-22,84368.33
2020-04-23,84368.33
2020-04-24,84368.33
2020-04-27,84368.33
2020-04-28,84368.33
2020-04-29,84368.33
2020-04-30,84368.33
2020-05-01,84368.33
2020-05-04,84368.33
2020-05-05,84368.33
2020-05-06,84368.33
2020-05-07,84368.33
2020-05-08,84368.33
2020-05-11,84368.33
2020-05-12,84368.33
2020-05-13,84368.33
2020-05-14,84480.6
2020-05-15,84185.89
2020-05-18,85787.6
2020-05-19,85408.15
2020-05-20,86200.44
2020-05-21,86425.03
2020-05-22,86450.9
2020-05-26,86757.26
2020-05-27,87141.49
2020-05-28,87187.8
2020-05-29,87134.26
2020-06-01,87184.57
2020-06-02,87502.48
2020-06-03,87765.57
2020-06-04,87647.08
2020-06-05,87637.25
2020-06-08,87932.12
2020-06-09,87745.37
2020-06-10,87602.85
2020-06-11,86315.27
2020-06-12,86536.42
2020-06-15,86344.76
2020-06-16,87089.97
2020-06-17,86815.32
2020-06-18,86576.46
2020-06-19,86526.08
2020-06-22,86501.61
2020-06-23,86189.64
2020-06-24,85756.11
2020-06-25,85858.14
2020-06-26,85652.04
2020-06-29,86017.31
2020-06-30,85929.56
2020-07-01,85776.52
2020-07-02,85830.25
2020-07-06,85850.32
2020-07-07,85533.34
2020-07-08,85429.95
2020-07-09,85080.67
2020-07-10,85161.27
2020-07-13,85161.27
2020-07-14,85161.27
2020-07-15,85317.18
2020-07-16,85305.83
2020-07-17,85144.44
2020-07-20,85024.18
2020-07-21,85540.02
2020-07-22,85545.37
2020-07-23,85564.41
2020-07-24,85545.37
2020-07-27,85382.47
2020-07-28,85390.93
2020-07-29,85443.82
2020-07-30,85204.76
2020-07-31,85230.57
2020-08-03,85175.11
2020-08-04,85769.97
2020-08-05,86061.55
2020-08-06,86060.63
2020-08-07,86222.59
2020-08-10,86981.94
2020-08-11,87189.01
2020-08-12,87682.58
2020-08-13,87397.77
2020-08-14,87537.35
2020-08-17,87381.42
2020-08-18,87054.65
2020-08-19,86834.42
2020-08-20,86475.54
2020-08-21,86380.77
2020-08-24,86876.67
2020-08-25,86796.9
2020-08-26,86341.55
2020-08-27,86564.76
2020-08-28,86691.33
2020-08-31,86336.39
2020-09-01,86117.78
2020-09-02,86114.5
2020-09-03,85954.94
2020-09-04,85958.2
2020-09-08,84821.3
2020-09-09,85110.87
2020-09-10,84532.99
2020-09-11,84512.68
2020-09-14,84482.64
2020-09-15,84234.64
2020-09-16,85094.88
2020-09-17,84962.98
2020-09-18,84316.02
2020-09-21,84212.84
2020-09-22,84719.72
2020-09-23,82010.53
2020-09-24,82579.23
2020-09-25,84190.93
2020-09-28,85428.49
2020-09-29,85064.33
2020-09-30,85903.88
2020-10-01,86768.53
2020-10-02,85870.15
2020-10-05,87359.24
2020-10-06,86136.74
2020-10-07,87526.97
2020-10-08,88128.55
2020-10-09,89111.67
2020-10-12,90636.96
2020-10-13,90527.07
2020-10-14,89884.63
2020-10-15,89981.64
2020-10-16,90160.82
2020-10-19,89563.27
2020-10-20,89774.06
2020-10-21,89154.47
2020-10-22,90236.24
2020-10-23,90744.58
2020-10-26,88840.87
2020-10-27,88050.14
2020-10-28,86743.8
2020-10-29,86929.22
2020-10-30,87270.97
2020-11-02,88279.72
2020-11-03,89780.32
2020-11-04,89140.9
2020-11-05,90430.41
2020-11-06,89895.43
2020-11-09,95010.46
2020-11-10,95865.23
2020-11-11,96465.53
2020-11-12,95952.97
2020-11-13,96659.75
2020-11-16,97031.09
2020-11-17,96758.87
2020-11-18,96644.02
2020-11-19,96654.22
2020-11-20,96555.69
2020-11-23,96785.21
2020-11-24,97012.73
2020-11-25,97010.92
2020-11-27,97014.2
2020-11-30,97084.49
2020-12-01,96978.28
2020-12-02,96523.41
2020-12-03,96467.9
2020-12-04,96286.37
2020-12-07,96128.66
2020-12-08,96068.1
2020-12-09,96211.27
2020-12-10,96174.69
2020-12-11,96166.29
2020-12-14,96199.55
2020-12-15,96277.07
2020-12-16,96329.07
2020-12-17,96470.53
2020-12-18,96356.84
2020-12-21,96374.28
2020-12-22,96310.4
2020-12-23,96468.95
2020-12-24,96712.28
2020-12-28,96658.34
2020-12-29,97522.19
2020-12-30,97264.01
2020-12-31,97608.39
2021-01-04,97529.71
2021-01-05,97793.11
2021-01-06,97943.64
2021-01-07,97982.06
2021-01-08,98484.42
2021-01-11,98209.12
2021-01-12,98338.6
2021-01-13,98772.45
2021-01-14,97948.92
2021-01-15,97881.31
2021-01-19,97842.38
2021-01-20,100464.95
2021-01-21,100556.17
2021-01-22,100580.98
2021-01-25,100729.36
2021-01-26,100186.04
2021-01-27,98851.43
2021-01-28,100105.01
2021-01-29,98576.3
2021-02-01,98926.91
2021-02-02,100011.21
2021-02-03,99839.23
2021-02-04,100424.43
2021-02-05,101309.36
2021-02-08,101256.13
2021-02-09,100792.03
2021-02-10,100941.01
2021-02-11,101008.18
2021-02-12,101005.3
2021-02-16,100879.23
2021-02-17,101100.82
2021-02-18,101289.63
2021-02-19,100844.53
2021-02-22,100138.39
2021-02-23,99801.39
2021-02-24,99912.82
2021-02-25,98360.89
2021-02-26,98531.4
2021-03-01,100566.04
2021-03-02,99711.73
2021-03-03,98260.43
2021-03-04,97192.28
2021-03-05,97906.3
2021-03-08,96877.33
2021-03-09,98651.36
2021-03-10,98516.46
2021-03-11,99357.06
2021-03-12,99188.71
2021-03-15,100040.95
2021-03-16,100513.5
2021-03-17,100400.97
2021-03-18,99850.71
2021-03-19,99976.87
2021-03-22,100445.64
2021-03-23,100276.86
2021-03-24,100026.69
2021-03-25,100192.5
2021-03-26,100809.68
2021-03-29,101030.65
2021-03-30,101044.05
2021-03-31,100939.45
2021-04-01,101100.03
2021-04-05,100890.31
2021-04-06,101265.81
2021-04-07,101148.0
2021-04-08,101285.28
2021-04-09,101682.1
2021-04-12,101680.9
2021-04-13,101174.42
2021-04-14,101270.71
2021-04-15,101441.09
2021-04-16,101081.0
2021-04-19,101158.72
2021-04-20,99987.46
2021-04-21,100695.11
